ID,RA (core),DEC (core),RA (centroid),DEC (centroid),FLUX,Core frac,BMAJ,BMIN,PA,SIZE,CLASS,SELECTION,x,y
19793244,-0.5882442,-29.61912346,-0.58835213,-29.61897351,0.000237703,0.0,7.878,4.847,126.415,1,1,1,3080,2295
14328474,-0.1599206,-29.55335808,-0.15996589,-29.55321433,0.00121817,0.00690827,9.366,8.225,47.761,1,1,1,862,2694
25969144,-0.21578486,-29.4424057,-0.2163546,-29.44222824,1.5219e-05,0.00419101,29.747,13.888,311.371,1,1,1,1155,3354
23560571,-0.52591515,-29.86470795,-0.52598242,-29.86493953,4.63499e-05,0.01621329,12.814,7.72,262.598,1,1,1,2750,831
25768263,-0.25981864,-29.78256798,-0.25958309,-29.78311745,4.87992e-06,0.09727408,65.118,44.121,175.044,1,1,1,1375,1323
2220157,-0.5294053,-29.83897018,-0.52923149,-29.83913444,8.45411e-06,0.04004214,96.037,48.958,344.378,1,1,1,2768,985
14789246,-0.58972651,-29.51160622,-0.58977099,-29.51159195,2.30026e-05,0.0102294,4.387,2.15,268.823,1,1,1,3090,2934
18992267,-0.64799428,-29.79917336,-0.64799428,-29.79917336,5.1102e-05,0.0,0.766,0.21,342.557,2,1,1,3383,1220
4220558,-0.16962594,-29.51900864,-0.16959151,-29.51918803,4.41172e-06,0.00525265,9.875,3.921,253.096,1,1,1,912,2896
17281819,-0.55757242,-29.78237534,-0.55733629,-29.78252298,3.81675e-06,0.01162365,7.721,4.374,253.632,1,1,1,2914,1321
31074816,-0.12107407,-29.4927597,-0.12097163,-29.49298234,1.0607e-05,0.00639703,10.415,4.285,292.58,1,1,1,660,3053
17375243,-0.18983375,-29.81430626,-0.19001868,-29.81440262,0.000175171,0.005757,9.243,4.672,112.63,1,1,1,1015,1137
11407638,-0.28773615,-29.67169952,-0.28771701,-29.67165717,4.7942e-06,0.00372547,10.95,2.192,236.119,1,1,1,1522,1987
34932787,-0.04547855,-29.74110031,-0.04545235,-29.74101758,5.13703e-06,0.00623949,10.462,6.67,21.243,1,1,1,268,1575
11136159,-0.59742314,-29.58927727,-0.59773778,-29.58910125,3.21173e-06,0.09266939,76.843,41.252,66.393,1,1,1,3129,2472
22166937,-0.27051464,-29.49767303,-0.27013803,-29.49761304,6.06073e-06,0.01829273,41.662,37.091,91.002,1,1,1,1433,3024
32964798,-0.66284883,-29.87463951,-0.66424074,-29.87424561,4.36833e-06,0.02034193,76.639,48.368,97.62,1,1,1,3464,772
5837541,-0.09334127,-29.9363842,-0.09612288,-29.93647793,9.81598e-06,0.00398879,95.911,44.446,10.06,1,1,1,529,411
11635949,-0.60140502,-29.41794395,-0.60072538,-29.41867749,8.46883e-06,0.01258714,75.035,39.928,262.818,1,1,1,3150,3488
17750868,-0.26294124,-29.79502487,-0.26313606,-29.795294,1.44401e-05,0.00050804,46.058,33.484,10.708,1,1,1,1393,1251
2915515,-0.54285657,-29.71647453,-0.54458,-29.71528712,4.24539e-05,0.00480229,50.975,42.621,306.741,1,1,1,2850,1722
28944993,-0.36832875,-29.74021912,-0.36832875,-29.74021912,3.41509e-06,0.0,0.653,0.589,67.102,2,1,1,1938,1577
32402248,-0.05479593,-29.60369682,-0.05479593,-29.60369682,5.62839e-06,0.0,0.945,0.511,123.218,2,1,1,316,2394
22375230,-0.16384313,-29.4813118,-0.16388497,-29.48139873,6.40253e-06,0.01346761,3.061,1.664,175.071,1,1,1,882,3122
11787327,-0.4090986,-29.6145649,-0.40911512,-29.61455661,1.78228e-05,0.00300652,2.326,1.039,22.374,1,1,1,2152,2325
32869006,-0.23336449,-29.76776695,-0.23336033,-29.76776929,9.60391e-05,0.0143806,5.584,3.549,140.372,1,1,1,1239,1415
21547175,-0.17799106,-29.64332199,-0.17799878,-29.64318557,4.77752e-06,0.0,10.038,4.456,274.98,1,1,1,954,2158
16609052,-0.19060431,-29.77921867,-0.19057156,-29.77926273,1.24925e-05,0.01295728,5.669,2.968,271.985,1,1,1,1018,1347
1645183,-0.09896392,-29.67163658,-0.09882289,-29.67153817,4.28473e-05,0.00476919,7.625,5.268,317.516,1,1,1,544,1989
9116993,-0.21477157,-29.5396347,-0.21485184,-29.53940593,5.3819e-05,0.00040826,4.311,4.269,305.136,1,1,1,1146,2776
32402075,-0.48267731,-29.68488693,-0.48271262,-29.68505932,7.17832e-06,0.01412265,8.166,4.957,298.854,1,1,1,2531,1904
20379147,-0.22513691,-29.75068855,-0.224944,-29.75073481,8.63532e-06,0.00314467,9.168,7.282,14.033,1,1,1,1196,1516
3725852,-0.44546986,-29.6026001,-0.44542187,-29.6025398,1.25317e-05,0.10151793,14.355,6.044,351.915,1,1,1,2340,2396
27529090,-0.11059959,-29.85044479,-0.11051881,-29.85051275,5.29263e-05,0.00556449,12.988,6.367,214.027,1,1,1,604,923
35834291,-0.12630065,-29.71511269,-0.12605277,-29.71511741,0.000156936,0.01234611,6.954,5.899,250.848,1,1,1,685,1729
20819115,-0.5679521,-29.80604744,-0.56790819,-29.80609977,0.000449814,0.00565867,6.495,4.547,183.428,1,1,1,2968,1180
3349224,-0.35822254,-29.91394997,-0.35819674,-29.91380681,5.95073e-06,0.00561352,15.866,8.293,337.262,1,1,1,1882,543
31564117,-0.15931664,-29.4806118,-0.15950175,-29.48054429,9.86515e-06,0.00498474,19.924,9.602,42.896,1,1,1,860,3127
3831462,-0.33432776,-29.68677902,-0.33414221,-29.68666629,0.000152664,0.00425822,11.242,7.245,12.765,1,1,1,1762,1897
6682229,-0.08802524,-29.48265457,-0.0880609,-29.4826341,0.00135283,0.00881846,18.37,7.935,354.08,1,1,1,489,3115
20055500,-0.22525626,-29.54321861,-0.22524896,-29.54324604,5.42365e-06,0.00586735,13.898,10.429,349.079,1,1,1,1200,2753
28922346,-0.49458975,-29.53295898,-0.4945385,-29.53299239,4.55368e-06,0.04314565,24.967,11.476,116.06,1,1,1,2596,2809
29276186,-0.53267211,-29.56955338,-0.53205672,-29.56846282,4.57081e-05,0.01540907,18.597,11.839,57.836,1,1,1,2790,2597
13290293,-0.0467147,-29.65032005,-0.04666109,-29.65030789,6.08888e-06,0.0455564,27.356,17.012,186.539,1,1,1,274,2116
15201439,-0.30185765,-29.44882202,-0.30135141,-29.44888509,7.5489e-06,0.00232643,23.594,19.524,145.331,1,1,1,1596,3314
28770548,-0.48101482,-29.9351902,-0.48131335,-29.93460352,1.01825e-05,0.0,37.241,18.478,295.428,1,1,1,2518,417
20008042,-0.34782559,-29.7906971,-0.34774696,-29.79086633,1.45296e-05,0.02136567,30.867,18.87,11.281,1,1,1,1831,1276
27686452,-0.57313418,-29.73713875,-0.57286198,-29.7373837,3.1624e-06,0.02206109,40.085,38.136,28.09,1,1,1,2996,1590
9817126,-0.10863911,-29.90233994,-0.10861059,-29.90226586,4.95371e-06,0.04781986,76.952,40.209,129.673,1,1,1,593,615
25862443,-0.32941794,-29.80278015,-0.32766611,-29.80258831,7.22853e-06,0.01142875,94.52,33.854,348.773,1,1,1,1726,1206
25576662,-0.46557665,-29.46740341,-0.46625915,-29.46777532,2.20186e-05,0.00610365,64.53,49.008,324.397,1,1,1,2451,3198
12996646,-0.01847994,-29.90992737,-0.02079805,-29.91000563,1.91503e-05,0.00892232,80.635,40.915,10.046,1,1,1,140,569
33203497,-0.53315341,-29.41946602,-0.53315341,-29.41946602,4.61399e-06,0.0,0.089,0.086,213.432,2,1,1,2799,3485
8287285,-0.00967106,-29.46105576,-0.00967106,-29.46105576,6.23472e-06,0.0,0.258,0.188,57.678,2,1,1,83,3243
34342172,-0.55420083,-29.4466629,-0.55420083,-29.4466629,6.18912e-06,0.0,0.431,0.147,266.677,2,1,1,2908,3322
32534796,-0.61809689,-29.68917274,-0.61809689,-29.68917274,7.81151e-05,0.0,0.127,0.118,258.479,2,1,1,3232,1876
33188892,-0.17398012,-29.83236504,-0.17398012,-29.83236504,6.65789e-05,0.0,0.333,0.295,89.112,2,1,1,932,1031
9388542,-0.55241996,-29.74581909,-0.55241996,-29.74581909,0.000423773,0.0,0.618,0.494,325.931,2,1,1,2890,1540
22673478,-0.56676573,-29.6282959,-0.56677222,-29.62832409,3.10644e-06,0.00547627,2.523,1.568,141.53,1,1,1,2968,2240
19428193,-0.49161556,-29.53101158,-0.49161556,-29.53101158,3.34139e-06,0.0,0.492,0.154,156.593,2,1,1,2581,2821
23693722,-0.39313683,-29.41598129,-0.39316142,-29.41597812,2.94784e-06,0.02367867,4.535,1.538,205.041,1,1,1,2073,3508
6394453,-0.11282629,-29.80762672,-0.11279884,-29.80761448,6.33198e-06,0.03411715,4.849,2.098,184.122,1,1,1,616,1178
32192730,-0.46354163,-29.64945221,-0.46356844,-29.64942638,4.23122e-06,0.01182758,2.907,2.478,57.072,1,1,1,2433,2116
22042466,-0.14399312,-29.59095192,-0.14404914,-29.59094841,8.83064e-06,0.08373454,5.096,2.196,107.125,1,1,1,779,2469
22266839,-0.31371668,-29.81715393,-0.31366825,-29.81710386,4.33946e-05,0.0,4.096,1.897,230.755,1,1,1,1654,1120
12754475,-0.23210873,-29.93099785,-0.23210873,-29.93099785,0.000125951,0.0,1.379,0.66,292.829,2,1,1,1231,442
12115134,-0.05033049,-29.90847969,-0.05035212,-29.90849655,0.000420065,0.11739496,5.096,2.52,130.088,1,1,1,293,578
31110576,-0.56569773,-29.92952919,-0.56568447,-29.92950482,3.04355e-06,0.0,2.844,2.517,245.21,1,1,1,2953,445
26160238,-0.26979423,-29.55302811,-0.26979423,-29.55302811,3.1064e-06,0.0,1.507,0.741,89.845,2,1,1,1431,2694
8301757,-0.42030776,-29.67939949,-0.42026145,-29.6793807,4.66112e-06,0.00457931,7.006,2.913,296.05,1,1,1,2208,1939
16316824,-0.07276963,-29.74237633,-0.07284986,-29.74240658,2.7026e-05,0.0,3.609,3.306,20.904,1,1,1,409,1567
30525609,-0.66012114,-29.41831589,-0.66017202,-29.41833182,2.97542e-06,0.0262551,10.475,5.513,285.596,1,1,1,3458,3488
24741171,-0.57029194,-29.44283485,-0.57028839,-29.44275343,3.35456e-06,0.0204021,9.446,3.853,209.031,1,1,1,2991,3345
25907780,-0.60812467,-29.4700222,-0.60801074,-29.4701899,9.04016e-06,0.00551775,10.611,4.575,275.06,1,1,1,3186,3181
7568724,-0.66840762,-29.90322113,-0.66843208,-29.90313069,7.3572e-06,0.01176935,8.44,3.964,331.363,1,1,1,3485,600
23954326,-0.04352084,-29.75162315,-0.04354551,-29.75166596,2.25916e-05,0.07409397,5.123,4.402,128.001,1,1,1,258,1512
27537097,-0.35231051,-29.83818626,-0.35228407,-29.83818186,1.01549e-05,0.03105052,5.144,4.048,172.541,1,1,1,1853,994
16046739,-0.23712365,-29.45716858,-0.23712297,-29.45717024,1.6615e-05,0.01682189,4.142,2.824,198.132,1,1,1,1263,3265
30696539,-0.40903637,-29.63972473,-0.40902359,-29.63970717,0.000187413,0.02648953,4.547,4.513,152.183,1,1,1,2151,2175
17502483,-0.07777985,-29.58817673,-0.07777845,-29.58818035,5.09569e-06,0.0003308,5.477,3.941,348.674,1,1,1,435,2486
32826178,-0.66869503,-29.77622986,-0.66877706,-29.77622363,5.16541e-06,0.22339959,9.889,5.606,210.399,1,1,1,3491,1356
32914242,-0.21559316,-29.86730194,-0.21559316,-29.86730194,3.90196e-06,0.0,3.031,0.798,348.268,2,1,1,1146,822
30457659,-0.17679885,-29.81396484,-0.17670191,-29.8139079,1.26821e-05,0.01238901,7.11,6.255,151.81,1,1,1,946,1140
9575127,-0.2892974,-29.70975304,-0.28957693,-29.7098812,0.000189603,0.00409382,6.357,5.471,222.446,1,1,1,1531,1759
6550480,-0.38462797,-29.43463516,-0.3845662,-29.43469894,0.00210979,0.00483607,7.167,6.292,198.88,1,1,1,2028,3397
6646353,-0.35455948,-29.4270916,-0.35432814,-29.42711854,3.76387e-06,0.00455677,14.205,7.834,297.902,1,1,1,1871,3443
19562989,-0.40409157,-29.73243332,-0.40400949,-29.73241586,6.54158e-06,0.00224968,8.787,3.667,170.428,1,1,1,2123,1623
11586864,-0.61575717,-29.85424995,-0.61584206,-29.85399761,4.55828e-06,0.01249156,17.505,8.27,222.129,1,1,1,3215,894
29026249,-0.34534341,-29.44104767,-0.34534061,-29.44104852,7.61672e-06,0.01476009,7.044,4.061,185.198,1,1,1,1824,3360
24405701,-0.47955197,-29.82714462,-0.47978937,-29.82719175,1.21805e-05,0.0,14.494,7.475,3.688,1,1,1,2512,1057
31804919,-0.03456024,-29.63441086,-0.03456174,-29.63444449,0.000342359,0.01971734,8.25,6.183,355.832,1,1,1,211,2210
3636567,-0.08228331,-29.55203438,-0.0821373,-29.55194846,0.000348463,0.33370155,17.379,7.377,94.726,1,1,1,458,2702
13196314,-0.28785667,-29.45159531,-0.28753203,-29.45140315,3.48114e-06,0.0070203,16.228,9.969,312.923,1,1,1,1524,3299
4332893,-0.61430454,-29.5126915,-0.6141913,-29.51274739,5.84121e-06,0.00928911,8.537,6.709,268.392,1,1,1,3217,2927
19308172,-0.1817209,-29.71463203,-0.18171907,-29.71495804,9.85164e-06,0.00490901,18.171,8.199,113.441,1,1,1,973,1730
7006672,-0.67051429,-29.79690933,-0.67033851,-29.79691453,1.15435e-05,0.0310612,21.12,10.082,343.844,1,1,1,3498,1232
8081317,-0.14740647,-29.49073792,-0.14749667,-29.49077474,1.38839e-05,0.01833161,18.856,8.699,342.919,1,1,1,797,3066
27082846,-0.36107272,-29.75110245,-0.36108104,-29.75098126,1.21297e-05,0.08589518,15.179,6.898,29.771,1,1,1,1900,1513
2387047,-0.13573983,-29.58879852,-0.13580691,-29.58868296,1.032e-05,0.02208881,6.913,6.807,159.338,1,1,1,736,2483
4292255,-0.42462087,-29.83187103,-0.42464058,-29.83214991,9.6669e-05,0.01245745,17.153,8.995,238.616,1,1,1,2227,1028
4818256,-0.01081464,-29.46112251,-0.01082902,-29.46093473,3.93938e-06,0.00432345,15.112,11.022,39.325,1,1,1,89,3244
5917442,-0.05477814,-29.73600006,-0.0547939,-29.73600786,9.13706e-06,0.00614848,12.309,10.214,273.866,1,1,1,316,1605
9644564,-0.18687598,-29.55127525,-0.18701289,-29.55118579,2.4393e-05,0.00321615,20.654,11.177,18.952,1,1,1,1002,2706
11983225,-0.05970188,-29.92591476,-0.0598217,-29.92592969,4.54338e-06,0.09247809,21.903,14.694,99.86,1,1,1,341,474
9297306,-0.42348215,-29.75724983,-0.42363723,-29.75738065,1.79878e-05,0.0148491,13.471,11.706,333.869,1,1,1,2224,1474
34624177,-0.14462273,-29.88303375,-0.1443755,-29.88304268,8.69167e-05,0.10132885,32.938,14.841,288.976,1,1,1,778,729
10602912,-0.49446675,-29.76436806,-0.4947144,-29.76418544,0.00243286,0.00901936,18.587,14.176,78.333,1,1,1,2591,1432
24128806,-0.61519778,-29.75498772,-0.61460366,-29.7548532,4.24337e-05,0.00538647,39.198,18.861,79.137,1,1,1,3211,1485
25363941,-0.23997889,-29.80187798,-0.23990038,-29.80186605,0.00251907,0.00470046,19.53,6.19,266.396,1,1,1,1273,1212
31142101,-0.04415589,-29.72589493,-0.04350388,-29.7270136,3.4195e-06,0.00034966,35.704,32.311,309.605,1,1,1,258,1659
3840269,-0.53468293,-29.8830719,-0.53437391,-29.8823668,4.00633e-06,0.00280788,70.604,36.893,358.481,1,1,1,2793,727
15064463,-0.02983896,-29.7622261,-0.02923515,-29.76255545,4.37064e-06,0.00274483,67.096,30.988,272.549,1,1,1,184,1447
13016053,-0.60852367,-29.44709206,-0.60835431,-29.44549673,5.02886e-06,0.01399581,81.49,33.259,226.123,1,1,1,3189,3328
22422252,-0.11826938,-29.57931328,-0.11864202,-29.57914127,4.24765e-06,0.02379028,58.073,39.938,223.134,1,1,1,647,2540
7949735,-0.2818464,-29.41122437,-0.28124258,-29.41043724,1.38037e-05,0.01153549,63.712,35.164,38.713,1,1,1,1492,3543
22285251,-0.5651657,-29.59303284,-0.56511755,-29.5930327,1.34578e-05,0.00296592,2.652,1.151,39.727,1,1,1,2960,2450
7124929,-0.31360078,-29.89897728,-0.31351127,-29.89899415,1.62577e-05,0.01495307,2.147,1.015,282.084,1,1,1,1652,632
2355368,-0.37747651,-29.87402153,-0.37747651,-29.87402153,4.32864e-05,0.0,0.624,0.579,56.137,2,1,1,1983,780
26298119,-0.00521358,-29.70812416,-0.00533667,-29.70815138,3.8367e-06,0.0,5.331,2.876,12.001,1,1,1,60,1771
22417619,-0.32698587,-29.57352066,-0.32695395,-29.57358799,3.73098e-06,0.0137087,3.609,1.809,334.968,1,1,1,1727,2571
7629150,-0.10337228,-29.82988548,-0.10345142,-29.82986987,6.38996e-06,0.02210205,4.08,2.429,202.212,1,1,1,567,1046
12518385,-0.32771289,-29.71832657,-0.32777675,-29.71827486,2.09584e-05,0.01406852,4.105,2.505,276.723,1,1,1,1728,1709
4539617,-0.22155005,-29.71958923,-0.2215511,-29.71959062,2.84989e-06,0.04158398,2.692,2.657,324.738,1,1,1,1179,1702
19347881,-0.14672492,-29.8577919,-0.14668534,-29.85783932,3.33897e-06,0.00255515,6.319,2.792,248.208,1,1,1,790,879
27563282,-0.59707129,-29.72758865,-0.59706805,-29.7275913,3.49598e-06,0.04433589,2.696,2.59,244.556,1,1,1,3122,1647
35620337,-0.16600953,-29.81121826,-0.16599965,-29.81121986,6.80435e-06,0.00880189,3.056,2.322,207.131,1,1,1,891,1157
32048868,-0.32732624,-29.48666,-0.32732624,-29.48666,3.60765e-06,0.0,1.582,0.408,206.379,2,1,1,1730,3088
20905471,-0.62495905,-29.59922791,-0.62500869,-29.59919363,3.68791e-06,0.01186542,3.622,3.523,205.447,1,1,1,3270,2412
9638979,-0.66745639,-29.82621574,-0.66745052,-29.82623569,6.50697e-06,0.02596146,4.656,3.443,49.778,1,1,1,3482,1058
15926121,-0.41801018,-29.40916824,-0.41807065,-29.40918018,6.83562e-06,0.00444555,4.241,3.19,165.216,1,1,1,2202,3548
34494445,-0.43974379,-29.7005043,-0.43975971,-29.70054962,1.78536e-05,0.02269046,8.872,3.671,325.962,1,1,1,2308,1812
30986443,-0.27454072,-29.92361259,-0.27453876,-29.92358717,2.80052e-05,0.00460903,5.117,4.262,20.181,1,1,1,1450,486
7729544,-0.18460169,-29.46338081,-0.18460002,-29.46338993,1.97262e-05,0.00990949,3.742,2.681,315.008,1,1,1,990,3229
9229768,-0.26397815,-29.70982742,-0.26397882,-29.70980549,0.00166881,0.01765492,3.984,2.642,257.31,1,1,1,1398,1760
19913858,-0.33636859,-29.4664917,-0.33627361,-29.46656348,6.15374e-06,0.00541353,5.948,5.243,164.44,1,1,1,1777,3208
2657918,-0.1312916,-29.53967094,-0.1312916,-29.53967094,9.79932e-06,0.0,2.558,0.64,315.937,2,1,1,713,2775
13350070,-0.52254355,-29.84253311,-0.52251716,-29.84260973,9.53685e-06,0.0,6.042,5.057,104.397,1,1,1,2733,964
23185267,-0.17696327,-29.51747513,-0.17689068,-29.51739603,3.89202e-06,0.00337644,12.575,7.057,1.565,1,1,1,950,2907
20318107,-0.33662742,-29.91108894,-0.33658679,-29.91099751,9.86748e-06,0.00534944,8.322,5.033,347.135,1,1,1,1771,560
33943831,-0.16831821,-29.45803261,-0.16833035,-29.45803081,7.69649e-06,0.04913526,12.447,6.265,184.818,1,1,1,906,3261
2586940,-0.06705435,-29.81776237,-0.0670394,-29.81778226,9.07132e-06,0.03271161,7.422,2.533,143.434,1,1,1,379,1118
25542474,-0.26791209,-29.77976227,-0.26791106,-29.77976289,3.13412e-05,0.09217122,7.822,2.748,214.059,1,1,1,1418,1343
36257897,-0.51741177,-29.71678352,-0.51736467,-29.71676624,5.68121e-05,0.0354407,8.974,7.853,118.307,1,1,1,2709,1714
12137112,-0.41204658,-29.67271805,-0.41191671,-29.67289028,4.81253e-06,0.10067209,22.344,10.297,188.908,1,1,1,2165,1978
16169315,-0.39835155,-29.90800667,-0.39839977,-29.90809577,5.92364e-06,0.15262653,13.151,8.247,207.407,1,1,1,2090,576
13451538,-0.62187237,-29.9281292,-0.62177636,-29.92840036,4.8183e-05,0.02026338,13.104,9.442,64.376,1,1,1,3243,450
17808330,-0.2809228,-29.43384552,-0.28088368,-29.43375255,8.75681e-05,0.0,8.079,4.946,252.266,1,1,1,1490,3404
27014841,-0.39471236,-29.44116783,-0.39473423,-29.44124874,9.62371e-05,0.01185571,8.426,5.041,229.546,1,1,1,2081,3358
16148434,-0.04995728,-29.44002724,-0.05011646,-29.439949,0.000552044,0.0090185,9.74,5.237,43.714,1,1,1,293,3369
19589171,-0.20722465,-29.47479057,-0.20722309,-29.47479166,0.000331096,0.0461755,9.404,2.044,280.941,1,1,1,1107,3161
13832584,-0.40255308,-29.49316978,-0.40255713,-29.49325579,3.84635e-06,0.00464073,12.286,11.609,179.103,1,1,1,2120,3048
26525502,-0.40407303,-29.51455688,-0.40405281,-29.51451808,4.25386e-05,0.01232752,11.966,3.195,44.991,1,1,1,2127,2921
34728276,-0.59753036,-29.83104324,-0.59708983,-29.83010388,2.92783e-06,0.01526291,32.464,16.528,320.233,1,1,1,3118,1037
9694797,-0.43081161,-29.44894791,-0.43072101,-29.44890802,1.69775e-05,0.00827977,19.574,5.504,98.002,1,1,1,2267,3312
33256614,-0.35700884,-29.66315842,-0.35707848,-29.66317238,1.54207e-05,0.00337633,17.083,12.411,77.795,1,1,1,1881,2036
33820026,-0.25664577,-29.68112755,-0.25670265,-29.68098945,6.12784e-05,0.0308572,27.784,17.441,91.766,1,1,1,1361,1932
4136316,-0.34059182,-29.61091614,-0.34314026,-29.61073053,4.5373e-06,2.034e-05,88.591,37.576,42.955,1,1,1,1810,2349
19645040,-0.03485151,-29.76690865,-0.03115162,-29.76676628,4.63925e-06,0.0,83.549,37.136,180.081,1,1,1,194,1422
2906722,-0.37602586,-29.42691612,-0.37586547,-29.42713067,2.26453e-05,0.00680925,38.661,22.423,228.088,1,1,1,1983,3442
18921047,-0.26467943,-29.6580162,-0.26403393,-29.65801368,8.77297e-05,0.00547914,50.24,30.845,255.701,1,1,1,1399,2068
15177660,-0.41343749,-29.62989807,-0.41306818,-29.63003219,0.00158318,0.00252324,37.921,34.009,283.43,1,1,1,2172,2233
27586644,-0.43056786,-29.90530014,-0.43056786,-29.90530014,3.04522e-06,0.0,0.805,0.362,160.281,2,1,1,2256,593
33285428,-0.24197152,-29.41823959,-0.24197152,-29.41823959,3.19948e-06,0.0,0.754,0.365,34.199,2,1,1,1288,3497
31353409,-0.57101601,-29.72692299,-0.57103872,-29.72686863,3.00432e-06,0.0,3.645,1.794,290.044,1,1,1,2987,1652
34615055,-0.35025907,-29.57162857,-0.35020872,-29.57158608,3.244e-06,0.01836046,3.465,2.503,87.199,1,1,1,1847,2582
13661105,-0.24755087,-29.62614441,-0.24755087,-29.62614441,5.6678e-06,0.0,1.137,0.834,50.994,2,1,1,1315,2258
36311262,-0.11943148,-29.62277985,-0.11946266,-29.62275229,6.36621e-05,0.0039317,3.82,2.694,33.0,1,1,1,651,2280
26504123,-0.33835989,-29.60922241,-0.33835989,-29.60922241,0.000107286,0.0,1.037,0.607,296.547,2,1,1,1785,2358
13504481,-0.37241644,-29.71269989,-0.37240544,-29.71266286,3.18205e-06,0.0044702,7.607,4.945,346.614,1,1,1,1959,1741
19808544,-0.60737842,-29.83178711,-0.60734709,-29.83184737,4.26174e-06,0.0,3.127,2.864,112.318,1,1,1,3171,1026
12863499,-0.61276013,-29.69380379,-0.61281034,-29.69374245,4.89759e-06,0.01693076,3.362,2.959,296.34,1,1,1,3204,1849
6611421,-0.17628205,-29.74208069,-0.17610948,-29.74184929,5.77571e-06,0.00426143,6.39,4.156,222.554,1,1,1,944,1570
7969073,-0.35759094,-29.56563568,-0.35770351,-29.5656963,5.24578e-06,0.01400745,7.807,3.034,181.898,1,1,1,1886,2617
2821307,-0.67111719,-29.51364517,-0.67104887,-29.51359536,2.24338e-05,0.0172537,3.704,3.691,180.031,1,1,1,3512,2920
15902436,-0.32243234,-29.76678276,-0.32246413,-29.7668559,3.24401e-06,0.00506006,7.038,4.297,174.955,1,1,1,1700,1419
18190261,-0.52880561,-29.67695045,-0.52874979,-29.67687018,2.19201e-05,0.01197922,6.426,4.252,40.872,1,1,1,2769,1951
36299737,-0.58387411,-29.41030884,-0.58387411,-29.41030884,2.36374e-05,0.0,2.443,0.63,19.993,2,1,1,3063,3538
18046453,-0.65500021,-29.86161613,-0.65500783,-29.86160041,0.000111997,0.03620506,5.515,4.519,266.407,1,1,1,3417,847
34915949,-0.08441225,-29.85097885,-0.08429536,-29.85092098,4.97309e-06,0.00104463,6.36,2.36,39.579,1,1,1,468,921
21668474,-0.13138118,-29.86428261,-0.13136405,-29.86417175,9.75958e-06,0.00334302,10.103,6.196,9.324,1,1,1,711,841
17966713,-0.65340841,-29.46051788,-0.65339748,-29.46027869,5.18535e-05,0.01985406,12.131,6.516,131.904,1,1,1,3422,3238
31870201,-0.41193753,-29.58074188,-0.41192997,-29.58074121,0.000191712,0.01282292,6.157,1.901,236.884,1,1,1,2167,2527
18076538,-0.33668572,-29.766922,-0.3366869,-29.76686603,3.19303e-06,0.09371261,12.193,8.446,22.477,1,1,1,1774,1419
35623581,-0.66923898,-29.62353134,-0.66925911,-29.62355175,8.53896e-06,0.03304592,8.315,3.721,200.363,1,1,1,3499,2265
13004547,-0.64162523,-29.84085083,-0.64144722,-29.84091894,3.92548e-06,0.0054699,11.728,10.123,216.374,1,1,1,3347,971
26419302,-0.63815302,-29.6411171,-0.63744862,-29.64049235,2.91654e-06,0.00073596,16.075,11.825,245.004,1,1,1,3333,2165
32706729,-0.5651657,-29.59303284,-0.5658881,-29.59328147,2.95197e-05,0.01661199,10.95,9.606,194.836,1,1,1,2964,2448
